D 353	-inf	-inf	-26.121	-25.703	-26.670	-27.613	-27.063	-27.650	-27.530	-24.167	-25.140	-26.095	-26.295	-24.549	-25.505	-26.460	-23.428	-24.273	-24.708	-25.794	-23.002	-24.266	-25.221	-22.648	-23.604	-24.559	-25.104	-22.667	-23.394	-23.285	-24.605	-25.487	-26.191	-27.131	-27.518	-27.622	-27.604	-24.374	-25.295	-25.060	-25.567	-26.462	-26.869	-25.070	-25.953	-25.937	-26.950	-26.884	-26.722	-27.661	-27.987	-26.522	-23.098	-22.872	-21.913	-20.870	-22.430	-23.483	-24.290	-25.052	-22.165	-22.746	-22.309	-23.142	-22.242	-22.617	-23.135	-21.660	-23.305	-24.261	-25.237	-25.515	-26.397	-27.422	-26.673	-27.629	-23.565	-24.520	-25.475	-23.753	-24.170	-23.933	-22.373	-22.901	-24.343	-25.158	-24.994	-25.829	-26.422	-27.377	-28.223	-23.557	-24.512	-23.487	-24.442	-25.380	-25.902	-26.868	-27.634	-28.200	-27.601	-22.588	-19.870	-19.868	-20.927	2.424	6.013	5.279	4.870	4.490	3.912	2.612	1.820	1.700	1.150	0.832	0.875	5.482	4.578	5.011	4.574	2.792	5.509	4.104	3.218	2.332	4.574	3.120	3.103	2.146	2.504	4.115	2.409	3.328	1.946	1.193	0.360	0.339	-0.264	2.957	1.961	1.006	0.041	2.494	1.549	1.935	1.550	4.728	4.434	3.722	1.993	1.128	0.112	-0.843	-1.789	-2.750	-1.972	-0.261	-1.216	-2.171	-3.127	-4.082	-5.037	-5.992	-6.874	-6.852	-7.734	-8.616	-9.498	-10.379	-11.261	-12.143	-13.024	-13.906	-14.721	-15.537	-16.590	-17.545	-18.500	-19.456	-20.411	-18.588	-19.574	-19.979	

M 354	-inf	-19.613	-19.557	-21.958	-21.373	-19.988	-21.904	-21.369	-19.844	-18.091	-21.886	-20.867	-19.266	-17.439	-19.607	-21.655	-19.831	-19.793	-21.035	-20.797	-20.412	-20.931	-19.618	-17.473	-22.294	-21.285	-20.360	-20.702	-20.538	-20.605	-19.976	-20.460	-21.816	-22.073	-20.611	-20.614	-20.977	-19.735	-21.117	-18.351	-20.171	-20.642	-19.652	-19.877	-20.022	-20.392	-20.189	-20.110	-21.630	-21.671	-21.004	-20.735	-20.471	-21.044	-18.471	-20.145	-20.166	-19.962	-19.447	-21.109	-20.549	-20.431	-20.681	-20.461	-20.468	-20.517	-20.666	-20.032	-21.797	-20.510	-20.199	-20.768	-21.905	-20.469	-21.418	-23.363	-17.780	-19.886	-21.828	-21.220	-18.020	-20.395	-20.284	-20.097	-20.235	-20.801	-18.964	-21.397	-21.827	-22.024	-22.183	-18.323	-20.817	-17.174	-20.172	-20.592	-20.578	-21.498	-21.959	-21.510	-21.549	-21.098	-17.170	-19.089	7.081	7.734	7.249	4.731	5.372	4.069	5.342	5.102	6.209	7.421	7.911	6.498	5.892	5.741	4.228	6.290	5.497	6.456	7.854	7.217	6.239	2.463	4.813	5.295	7.270	6.611	9.882	4.544	5.385	4.968	7.084	4.951	2.293	6.295	6.375	8.083	3.423	3.992	2.906	5.994	4.898	4.079	5.561	6.046	4.869	4.935	2.135	0.080	-0.101	-1.214	-0.565	2.238	3.962	3.334	-1.718	-3.132	-4.020	-5.029	-5.197	-4.182	-1.996	-1.758	-5.881	-6.188	-7.180	-10.639	-10.507	-9.322	-10.469	-12.428	-13.096	-14.935	-13.132	-14.270	-14.837	-17.983	-15.742	-14.444	-14.776	-14.564	
I 354	-inf	-26.005	-25.158	-24.135	-26.848	-26.341	-26.915	-25.956	-24.180	-26.254	-26.682	-21.730	-23.827	-25.462	-25.317	-23.002	-26.622	-24.745	-25.415	-25.341	-23.954	-24.806	-21.926	-26.221	-27.306	-22.443	-21.912	-22.126	-21.540	-26.154	-24.832	-26.832	-22.491	-26.354	-26.368	-25.714	-25.555	-25.255	-24.910	-25.145	-26.659	-25.306	-24.348	-26.888	-22.944	-22.857	-26.162	-26.000	-26.462	-26.236	-25.800	-21.939	-21.682	-20.074	-25.711	-25.491	-20.981	-25.573	-26.022	-19.679	-26.509	-20.682	-26.081	-26.241	-26.366	-26.165	-25.594	-26.216	-27.444	-22.287	-26.966	-26.711	-27.480	-25.951	-26.678	-22.842	-27.043	-26.243	-26.065	-24.278	-26.557	-22.412	-25.711	-25.611	-26.128	-25.205	-25.844	-25.700	-27.296	-25.623	-22.834	-26.850	-22.765	-26.574	-24.688	-23.783	-22.966	-23.164	-23.489	-22.587	-22.319	-21.060	-20.454	8.259	1.856	2.072	0.023	1.318	2.201	6.055	-0.516	0.314	1.375	1.872	0.378	0.473	0.867	0.118	0.900	0.813	7.214	1.901	2.769	0.769	0.607	7.408	2.668	1.892	1.719	3.227	3.085	-0.133	0.482	0.989	-1.128	-1.776	7.821	3.590	1.974	-0.939	-0.636	-0.750	-0.027	-0.018	-0.456	5.823	0.514	4.697	-0.614	0.821	-4.116	-4.460	-3.703	-3.415	-2.679	-1.250	1.751	-6.862	-7.584	-8.390	-6.414	-5.533	-3.446	-5.310	-6.130	-12.147	-12.573	-11.572	-15.483	-16.660	-15.745	-14.915	-17.893	-18.909	-19.280	-14.339	-20.291	-20.001	-19.376	-18.571	-16.987	-16.952	-16.501	0.000	
D 354	-inf	-inf	-25.534	-24.787	-25.754	-26.697	-26.515	-27.458	-27.895	-25.635	-24.615	-25.570	-26.525	-25.793	-23.966	-24.921	-25.876	-26.345	-23.971	-25.057	-23.630	-24.894	-25.849	-26.146	-24.000	-24.955	-24.892	-21.948	-23.028	-23.017	-24.604	-25.485	-25.611	-26.551	-27.509	-27.136	-27.140	-25.601	-25.667	-26.576	-24.572	-25.467	-26.349	-26.171	-24.827	-25.051	-26.064	-26.715	-26.635	-27.574	-28.196	-27.530	-22.697	-22.611	-24.424	-19.407	-20.968	-22.020	-22.828	-23.589	-22.082	-22.662	-21.909	-23.055	-22.118	-22.493	-23.010	-22.323	-23.967	-24.924	-25.029	-24.543	-25.425	-26.450	-26.997	-27.946	-28.901	-24.307	-25.262	-23.879	-24.296	-21.066	-21.614	-22.142	-23.584	-24.399	-25.212	-25.471	-26.525	-27.480	-28.435	-28.711	-24.850	-25.805	-22.901	-23.838	-24.775	-25.742	-26.697	-27.652	-28.037	-22.580	-23.178	-18.225	-19.285	2.033	6.064	5.330	4.921	4.541	3.963	2.662	1.871	1.105	0.920	2.584	2.195	4.727	3.823	3.469	3.032	1.250	4.278	2.872	1.987	1.101	0.766	1.842	1.203	0.810	0.109	8.743	7.038	6.285	4.903	4.150	3.317	2.502	0.656	1.554	1.562	0.607	-0.358	-0.377	0.850	3.013	2.628	4.254	4.185	3.473	1.744	0.879	-0.137	-1.092	-2.038	-2.999	-3.954	-2.566	-3.193	-4.148	-5.103	-6.058	-7.014	-7.969	-8.850	-8.516	-8.278	-9.159	-10.041	-10.923	-11.805	-12.686	-13.568	-14.450	-15.265	-16.080	-17.134	-18.089	-19.044	-19.999	-20.954	-19.953	-20.939	-21.300	

M 355	-inf	-20.813	-19.065	-22.050	-22.783	-20.581	-22.386	-21.965	-21.213	-19.717	-20.532	-20.290	-19.934	-19.715	-17.293	-22.033	-20.380	-19.180	-20.527	-22.595	-21.224	-22.077	-21.318	-22.061	-20.169	-23.042	-20.794	-19.724	-20.221	-19.824	-20.251	-21.614	-22.897	-23.095	-21.305	-21.161	-21.486	-20.833	-21.404	-19.680	-19.756	-19.758	-20.178	-21.874	-19.836	-20.238	-19.763	-18.384	-22.551	-23.039	-21.823	-23.058	-19.072	-22.132	-19.408	-18.342	-19.517	-20.667	-19.897	-21.455	-20.447	-20.356	-20.857	-20.383	-20.333	-20.359	-20.784	-21.208	-22.053	-20.708	-21.256	-19.750	-23.006	-21.183	-22.760	-24.317	-22.312	-17.869	-22.330	-21.663	-20.856	-18.324	-20.322	-20.453	-18.631	-21.654	-21.008	-21.238	-23.444	-21.196	-23.442	-22.803	-18.799	-21.401	-17.187	-19.907	-22.117	-22.622	-22.926	-23.056	-21.683	-21.762	-22.898	-18.040	6.491	7.451	6.877	5.987	5.072	4.639	3.914	5.627	5.039	6.959	6.864	7.558	6.760	4.182	3.629	3.325	6.235	7.146	6.783	5.421	6.438	4.640	4.710	5.587	6.116	7.324	6.706	7.972	8.914	6.891	6.502	7.026	3.435	5.403	6.697	6.454	5.641	2.819	4.215	2.828	3.714	4.751	5.080	5.913	4.686	5.541	2.426	-0.302	-2.009	-2.527	-1.550	-1.075	1.325	0.802	1.218	-4.160	-5.445	-6.439	-5.370	-4.271	-3.213	-4.427	-1.148	-5.350	-8.448	-9.408	-10.198	-11.264	-11.733	-10.878	-12.723	-15.519	-14.297	-13.060	-15.282	-17.235	-18.099	-17.048	-15.183	-16.430	
I 355	-inf	-25.418	-24.242	-24.578	-27.177	-25.792	-27.688	-26.729	-24.953	-23.893	-27.455	-22.830	-24.600	-23.244	-25.412	-24.236	-25.623	-24.008	-26.188	-26.113	-24.726	-25.578	-22.699	-23.278	-28.078	-23.086	-21.193	-22.123	-21.273	-26.221	-25.604	-26.252	-22.809	-27.126	-26.414	-26.417	-26.327	-25.532	-25.682	-24.149	-25.969	-26.079	-25.121	-25.674	-22.059	-22.282	-25.992	-25.913	-27.234	-27.009	-26.572	-22.308	-22.187	-20.636	-24.249	-25.427	-21.316	-25.735	-25.221	-19.776	-25.891	-20.867	-25.994	-26.117	-25.969	-26.015	-26.257	-25.645	-27.593	-21.840	-25.994	-26.556	-27.699	-26.274	-27.223	-23.615	-23.585	-25.691	-26.838	-25.051	-23.689	-22.736	-25.859	-25.002	-26.024	-25.977	-24.748	-26.473	-27.632	-26.396	-23.607	-24.128	-23.537	-22.979	-25.461	-24.556	-23.738	-23.936	-24.261	-23.359	-23.092	-21.833	-21.227	8.073	1.465	2.123	1.842	0.826	1.990	5.739	-0.290	-0.459	0.602	1.643	2.131	0.720	0.112	0.331	0.127	0.927	6.804	1.128	2.177	1.420	0.442	7.280	1.895	1.120	1.533	2.454	7.115	-0.876	-0.290	0.217	1.307	-0.813	7.645	3.277	1.201	2.285	-1.409	-1.523	-0.800	0.227	-0.888	5.401	0.040	5.180	-0.516	2.768	-3.660	-5.233	-4.476	-4.187	-3.452	-2.022	1.006	-2.471	-7.523	-8.937	-7.186	-6.305	-3.736	-6.397	-6.903	-7.555	-11.678	-11.985	-12.977	-16.436	-16.304	-15.119	-16.266	-18.216	-18.885	-14.822	-18.937	-20.075	-20.149	-19.344	-17.759	-17.725	-17.274	0.000	
D 355	-inf	-inf	-26.734	-24.294	-25.261	-26.204	-27.107	-28.050	-28.491	-27.003	-26.241	-27.060	-26.817	-26.461	-26.242	-23.821	-24.776	-25.620	-23.359	-24.445	-25.400	-26.664	-27.619	-27.845	-28.588	-26.697	-26.649	-22.382	-22.258	-22.701	-23.891	-24.772	-25.737	-26.677	-27.635	-27.831	-27.686	-26.110	-26.764	-27.354	-25.901	-25.703	-26.277	-26.697	-26.824	-24.865	-25.878	-26.288	-24.910	-25.848	-26.787	-27.725	-25.019	-21.212	-23.044	-20.344	-21.421	-22.474	-23.281	-24.043	-22.427	-23.008	-21.834	-23.172	-22.040	-22.415	-22.933	-22.441	-24.085	-25.042	-25.226	-25.601	-26.261	-27.286	-27.710	-28.665	-29.620	-28.839	-24.397	-24.380	-24.798	-23.902	-20.673	-21.200	-22.643	-23.458	-24.271	-25.105	-26.159	-27.114	-27.723	-28.678	-29.331	-25.327	-26.282	-23.712	-24.649	-25.616	-26.571	-27.526	-28.481	-22.714	-23.843	-23.954	-20.721	1.442	5.781	5.046	4.637	4.257	3.679	2.379	1.587	0.822	0.458	1.536	3.255	5.595	4.692	4.338	3.901	2.119	4.968	3.563	2.677	1.791	2.943	1.739	1.294	0.337	0.822	5.568	3.862	7.181	5.799	5.046	4.213	3.398	1.552	1.876	0.880	-0.075	-1.041	0.933	-0.013	1.829	2.597	3.774	4.052	3.340	1.612	0.746	-0.269	-1.224	-2.171	-3.131	-4.086	-5.042	-5.725	-5.309	-6.264	-7.219	-8.174	-9.129	-10.011	-9.732	-10.614	-7.668	-8.549	-9.431	-10.313	-11.194	-12.076	-12.958	-13.773	-14.588	-15.642	-16.597	-17.552	-18.507	-19.462	-20.418	-21.404	-21.707	

M 356	-inf	-21.776	-21.051	-21.018	-22.324	-21.288	-21.943	-20.448	-21.650	-22.056	-21.481	-19.929	-21.185	-21.057	-18.047	-19.113	-21.860	-21.218	-17.980	-20.395	-19.503	-18.308	-20.938	-22.538	-21.581	-21.331	-21.693	-21.247	-19.931	-20.317	-19.755	-21.912	-22.475	-22.373	-22.047	-20.443	-22.135	-18.765	-21.748	-21.420	-21.426	-19.177	-20.618	-22.069	-21.515	-20.920	-21.225	-20.078	-19.926	-21.369	-21.758	-22.534	-21.377	-20.480	-21.320	-19.926	-16.850	-20.407	-21.880	-21.237	-21.668	-19.442	-21.243	-21.511	-20.320	-19.600	-19.948	-21.656	-22.035	-21.255	-21.353	-20.696	-21.401	-21.006	-22.529	-24.295	-21.027	-21.346	-19.705	-22.599	-21.594	-21.735	-19.524	-20.905	-20.526	-20.432	-19.846	-20.794	-22.718	-22.531	-23.694	-21.337	-22.211	-19.475	-22.129	-18.421	-19.638	-21.558	-21.778	-22.531	-21.317	-22.405	-22.572	-21.903	6.725	5.632	7.999	5.534	4.972	4.493	3.053	4.116	5.506	4.259	7.309	7.009	7.095	5.546	3.757	3.818	3.981	6.257	7.098	5.085	5.718	5.020	3.713	3.679	4.635	5.226	6.562	4.877	9.505	7.562	6.505	5.414	5.840	7.030	4.445	5.858	4.712	4.602	2.139	3.195	0.942	3.807	3.602	5.526	4.064	3.882	6.049	0.955	-1.153	-2.645	-1.748	-0.829	-2.233	3.863	-0.783	-0.679	-4.968	-5.967	-4.367	-5.626	-4.874	-4.822	-5.222	-2.375	-7.127	-10.130	-9.614	-11.639	-12.901	-13.205	-11.273	-14.393	-16.138	-15.192	-14.299	-17.043	-18.376	-19.668	-18.384	-17.076	
I 356	-inf	-26.190	-23.749	-25.020	-27.949	-26.385	-28.190	-27.501	-25.725	-24.665	-26.337	-22.253	-25.372	-24.016	-23.098	-25.471	-26.173	-23.396	-26.310	-26.886	-25.499	-26.351	-23.471	-24.051	-25.974	-23.786	-21.628	-21.145	-20.956	-25.439	-26.036	-27.025	-23.890	-27.899	-27.108	-26.964	-27.100	-26.304	-26.455	-24.922	-25.553	-25.555	-25.893	-26.447	-21.873	-22.128	-25.566	-24.187	-28.007	-27.781	-27.345	-22.678	-22.064	-21.198	-25.021	-23.624	-20.667	-26.439	-25.671	-19.873	-25.788	-21.051	-26.170	-26.039	-25.833	-25.857	-26.375	-26.418	-27.849	-22.038	-26.767	-25.539	-28.471	-26.988	-27.996	-24.387	-24.357	-23.674	-27.611	-25.823	-24.462	-20.711	-25.898	-25.358	-24.419	-26.750	-25.521	-27.026	-28.405	-27.001	-24.379	-24.901	-24.310	-23.752	-22.990	-25.328	-24.511	-24.709	-25.034	-24.132	-23.864	-22.606	-21.999	7.887	0.875	1.839	1.470	2.083	1.691	5.422	-1.062	-0.149	-0.171	1.181	1.358	1.781	0.981	-0.441	-0.645	0.155	6.394	1.360	1.405	0.647	0.640	7.151	1.123	0.347	0.760	1.681	6.625	2.552	3.135	1.305	0.726	1.262	7.469	2.964	0.892	1.512	-0.164	-2.295	-1.572	-0.546	-1.660	4.979	-0.441	5.047	-0.699	3.374	-3.369	-6.005	-5.248	-4.960	-4.224	-2.795	0.261	-3.243	-4.587	-9.709	-7.959	-7.078	-4.026	-7.484	-7.675	-8.328	-6.945	-11.147	-13.750	-15.205	-15.995	-15.891	-17.038	-16.667	-18.511	-15.305	-19.710	-18.865	-20.922	-20.116	-18.532	-18.497	-18.046	0.000	
D 356	-inf	-inf	-27.697	-26.280	-27.247	-28.190	-27.814	-28.469	-26.974	-27.441	-28.413	-28.008	-26.456	-27.411	-27.584	-24.574	-23.386	-24.231	-25.132	-24.485	-23.228	-24.492	-24.835	-25.790	-26.745	-27.700	-24.939	-23.281	-23.781	-22.411	-23.997	-24.878	-25.843	-26.784	-27.741	-28.573	-26.969	-26.758	-24.696	-25.605	-26.497	-27.373	-25.696	-26.578	-27.018	-26.544	-27.433	-27.751	-26.604	-26.452	-27.391	-28.284	-24.496	-23.517	-23.860	-22.256	-23.006	-21.368	-22.175	-22.937	-22.209	-22.790	-20.920	-22.258	-22.873	-23.248	-23.765	-21.605	-23.249	-24.206	-25.181	-25.697	-26.580	-27.604	-27.533	-28.488	-29.443	-27.555	-27.874	-21.755	-22.173	-22.590	-23.139	-23.376	-24.818	-25.634	-26.008	-26.353	-27.305	-28.260	-29.058	-30.013	-27.864	-28.739	-25.201	-26.138	-24.946	-25.913	-26.868	-27.823	-28.778	-22.347	-24.456	-23.628	-24.584	1.676	3.961	3.227	2.818	2.438	1.860	0.560	-0.232	0.051	-0.730	1.981	2.705	5.930	5.026	4.672	4.236	2.453	4.079	2.674	1.788	0.902	3.323	1.869	1.230	0.272	-0.486	5.423	3.718	7.773	6.391	5.637	4.805	4.287	2.441	1.486	0.490	-0.465	-1.430	-1.144	-1.950	-0.943	1.652	2.296	3.665	2.953	1.224	0.359	-0.656	-1.612	-2.558	-3.519	-4.474	-5.429	-2.665	-3.620	-4.575	-5.530	-6.485	-7.440	-8.322	-9.203	-10.085	-10.967	-8.895	-9.776	-10.658	-11.540	-12.422	-13.303	-14.119	-14.934	-15.987	-16.943	-17.898	-18.853	-19.808	-20.763	-21.749	-22.724	

M 357	-inf	-20.985	-21.588	-20.067	-19.618	-21.780	-19.990	-20.985	-21.885	-21.129	-20.466	-21.283	-21.348	-22.090	-22.134	-18.011	-17.925	-21.157	-21.093	-17.611	-21.319	-21.644	-19.730	-19.731	-22.519	-19.243	-21.692	-20.724	-21.256	-21.245	-21.400	-19.097	-20.140	-19.433	-21.901	-21.617	-21.157	-22.008	-17.694	-21.713	-21.078	-22.151	-20.112	-19.694	-21.480	-20.882	-22.038	-21.794	-19.769	-18.533	-19.717	-18.968	-22.130	-20.393	-22.195	-21.947	-21.029	-18.221	-19.763	-19.359	-21.674	-21.972	-21.192	-21.338	-22.057	-20.856	-20.428	-20.927	-20.275	-21.966	-20.506	-22.212	-20.450	-20.846	-20.528	-23.473	-20.854	-20.862	-19.738	-20.307	-22.030	-21.269	-21.461	-20.925	-22.142	-19.320	-20.972	-19.310	-18.793	-19.411	-22.921	-20.178	-22.145	-21.779	-18.889	-21.552	-17.907	-18.601	-20.271	-20.023	-21.315	-20.856	-20.282	-21.110	5.295	6.181	5.435	8.300	4.967	4.346	4.546	1.982	3.374	4.638	4.094	7.040	6.676	6.800	5.638	3.714	3.703	4.745	5.957	8.498	4.866	6.869	6.086	2.398	2.409	3.748	4.798	6.503	4.199	8.644	7.628	6.386	5.558	4.766	6.045	4.040	6.791	4.904	3.620	1.678	3.305	-0.219	2.680	2.626	4.622	3.390	4.722	7.424	1.787	-0.289	-3.572	-3.248	-1.745	-2.807	4.766	0.171	0.525	-3.916	-7.652	-5.431	-6.605	-3.695	-5.933	-6.510	-2.392	-6.280	-10.771	-9.800	-11.398	-12.493	-13.179	-10.422	-14.601	-16.802	-15.160	-14.544	-18.542	-18.082	-19.854	-17.581	
I 357	-inf	-26.963	-24.703	-25.140	-28.128	-27.092	-27.747	-26.252	-26.498	-25.438	-27.110	-21.892	-26.145	-24.789	-23.852	-22.961	-26.945	-24.484	-23.763	-26.200	-25.249	-24.113	-24.244	-24.823	-26.747	-23.132	-22.231	-21.317	-20.666	-25.932	-25.541	-27.704	-23.468	-28.173	-27.850	-26.247	-27.872	-24.561	-27.227	-25.694	-26.326	-24.974	-26.415	-27.220	-22.674	-22.810	-26.339	-24.960	-25.730	-27.172	-27.561	-23.047	-22.569	-21.760	-25.794	-24.396	-18.000	-26.179	-26.443	-19.971	-26.561	-20.158	-26.556	-26.812	-25.821	-25.098	-25.539	-27.190	-27.831	-22.585	-27.148	-26.311	-27.195	-26.811	-28.334	-25.160	-25.130	-24.447	-25.510	-26.596	-25.234	-21.035	-25.099	-25.809	-25.192	-26.218	-25.631	-26.582	-28.523	-27.773	-25.152	-25.673	-25.082	-24.524	-23.762	-24.224	-25.283	-25.481	-25.806	-24.905	-24.637	-23.378	-22.772	7.701	1.109	1.067	2.592	1.630	1.590	5.106	-1.835	-0.921	-0.275	0.408	1.528	1.231	1.315	0.136	-1.418	-0.618	5.984	0.587	1.421	-0.125	-0.080	7.023	0.350	-0.425	-0.012	0.909	6.134	1.779	3.727	1.976	0.728	0.490	7.293	3.198	0.120	0.740	-0.937	-1.201	-2.345	-1.318	-2.433	4.557	-1.213	4.852	-1.321	2.606	0.254	-4.840	-6.021	-5.732	-4.997	-3.568	-0.484	-1.942	-5.359	-6.484	-8.732	-7.850	-4.316	-8.571	-8.448	-9.100	-7.718	-8.172	-12.924	-15.927	-15.411	-16.664	-17.811	-17.439	-17.062	-15.788	-20.482	-19.638	-20.104	-20.889	-19.304	-19.270	-18.819	0.000	
D 357	-inf	-inf	-26.906	-26.818	-26.589	-26.144	-27.087	-26.516	-27.459	-27.676	-27.653	-26.993	-27.811	-27.876	-28.617	-28.661	-22.284	-23.129	-24.029	-25.115	-20.445	-21.709	-22.664	-23.619	-24.574	-25.529	-22.850	-23.280	-23.258	-23.735	-25.313	-26.194	-24.247	-25.187	-25.956	-26.895	-27.851	-25.780	-26.702	-23.643	-24.535	-25.430	-26.313	-26.631	-24.644	-25.541	-26.554	-27.493	-28.319	-26.295	-25.059	-25.998	-20.930	-21.330	-23.162	-23.131	-24.692	-25.547	-23.005	-23.767	-20.331	-20.912	-21.280	-22.619	-22.995	-23.370	-23.888	-22.085	-23.730	-24.686	-25.662	-24.850	-25.733	-26.757	-27.373	-27.055	-28.010	-27.381	-27.389	-21.789	-22.206	-22.624	-23.172	-23.700	-25.142	-25.957	-24.896	-25.730	-25.821	-25.321	-25.938	-26.893	-26.705	-27.660	-27.505	-25.414	-26.352	-24.432	-25.128	-26.084	-26.550	-22.345	-22.937	-21.337	-22.397	0.247	4.511	3.777	5.313	4.933	4.355	3.055	2.263	1.497	0.717	-0.049	2.736	5.512	4.608	4.254	3.817	2.035	2.567	1.162	1.978	1.092	5.172	3.718	3.078	2.121	1.363	3.660	1.954	2.466	2.335	3.447	2.614	4.004	2.159	1.223	0.228	1.018	0.053	0.338	-0.608	1.420	1.035	1.374	1.079	0.367	-0.882	-1.747	0.906	-0.049	-0.996	-1.956	-2.911	-3.866	-4.821	-1.761	-2.716	-3.672	-4.627	-5.582	-6.463	-7.345	-8.227	-9.109	-9.990	-8.912	-9.793	-10.675	-11.557	-12.438	-13.254	-14.069	-15.123	-16.078	-17.033	-17.988	-18.943	-19.898	-20.884	-21.859	

M 358	-inf	-21.005	-21.608	-20.087	-19.043	-20.744	-20.010	-20.321	-22.111	-21.148	-20.486	-21.095	-21.945	-22.109	-22.153	-20.638	-16.823	-18.422	-21.113	-20.311	-18.536	-22.831	-22.103	-18.805	-21.596	-19.263	-20.463	-20.744	-21.276	-21.322	-21.784	-20.033	-18.576	-19.376	-20.679	-21.636	-21.387	-22.028	-19.606	-18.751	-21.098	-22.170	-21.610	-19.188	-20.519	-20.902	-22.057	-21.813	-20.365	-18.376	-17.596	-18.030	-20.464	-20.413	-22.157	-21.967	-21.844	-19.660	-17.577	-18.455	-20.582	-21.991	-21.564	-21.357	-22.077	-21.385	-21.631	-21.407	-20.295	-21.570	-20.526	-22.058	-20.470	-20.639	-20.548	-23.346	-20.874	-20.882	-19.758	-20.341	-21.595	-21.289	-21.481	-22.161	-22.162	-19.479	-19.860	-20.142	-17.448	-17.549	-21.678	-20.198	-21.668	-21.798	-20.088	-19.786	-20.161	-16.870	-18.218	-19.640	-20.683	-20.876	-20.301	-20.693	5.109	4.752	5.984	5.737	7.733	4.341	4.529	3.475	1.714	2.505	4.473	3.825	6.707	6.382	6.893	5.279	3.600	4.335	4.445	7.357	8.279	6.017	7.634	4.770	1.715	1.712	3.320	5.611	5.473	3.338	8.710	7.510	6.530	4.590	3.781	5.639	4.972	6.983	3.922	3.159	1.787	2.144	2.258	1.704	3.079	3.948	4.230	6.096	8.256	2.635	-1.763	-2.973	-3.353	-3.552	-1.654	5.720	1.375	1.576	-5.601	-6.133	-6.409	-5.426	-4.806	-7.221	-6.527	-1.545	-6.921	-10.509	-9.559	-10.990	-12.467	-12.328	-10.631	-15.266	-16.527	-15.405	-16.044	-18.248	-18.824	-18.631	
I 358	-inf	-26.790	-25.657	-24.189	-25.422	-27.584	-25.794	-26.789	-27.270	-26.211	-26.271	-23.246	-26.917	-25.561	-24.625	-21.859	-23.717	-25.373	-24.535	-23.416	-26.022	-24.885	-25.016	-25.536	-27.519	-21.044	-22.525	-21.490	-20.958	-26.705	-26.313	-24.889	-21.133	-25.234	-27.705	-27.019	-26.961	-25.334	-23.492	-26.467	-26.876	-25.746	-25.909	-25.491	-23.474	-22.772	-27.111	-25.733	-25.572	-24.337	-25.520	-22.912	-23.074	-21.933	-26.566	-25.169	-18.700	-23.993	-25.537	-20.068	-27.016	-20.342	-26.505	-26.994	-26.594	-25.870	-26.019	-26.540	-26.071	-23.296	-26.301	-27.084	-26.244	-26.650	-26.333	-25.932	-25.902	-25.219	-25.543	-25.976	-26.007	-21.360	-25.871	-25.829	-25.964	-25.106	-26.403	-25.099	-24.598	-25.216	-25.924	-25.983	-25.855	-25.297	-24.535	-24.996	-23.710	-24.406	-26.076	-25.677	-25.409	-24.151	-23.544	7.515	0.336	0.570	1.820	4.396	1.585	4.790	-1.086	-1.694	-1.047	-0.364	0.755	1.262	0.897	1.391	0.028	-1.390	5.574	-0.185	0.649	2.700	-0.852	6.894	0.483	-1.198	-0.785	0.136	5.644	1.082	2.954	3.058	1.851	0.623	7.117	2.885	0.240	-0.033	0.986	-0.900	-2.184	-2.091	-2.481	4.135	-1.986	4.656	-0.763	1.837	-0.519	1.629	-4.018	-6.093	-5.769	-4.340	-1.229	-2.715	-1.039	-5.634	-5.280	-8.623	-4.606	-9.652	-9.220	-9.492	-8.490	-8.945	-8.189	-12.077	-16.184	-15.597	-17.195	-18.212	-17.834	-14.820	-20.406	-20.410	-20.877	-20.349	-20.077	-20.042	-19.591	0.000	
